,Unnamed:_0,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Latitude,Longitude
578,578.0,797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2021-03-26,13:54,Cash,257.08,4.761904762,12.854,7.7,16.8409,96.1735
579,579.0,207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2021-03-01,12:15,Ewallet,139.02,4.761904762,6.951,8.1,21.9588,96.0891
580,580.0,390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2021-01-07,12:37,Cash,81.66,4.761904762,4.083,7.3,19.7633,96.0785
581,581.0,443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2021-02-01,19:54,Cash,310.72,4.761904762,15.536,8.4,16.8409,96.1735
582,582.0,339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2021-02-13,15:06,Credit card,185.96,4.761904762,9.298,8.0,19.7633,96.0785
583,583.0,359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2021-01-14,18:03,Credit card,72.32,4.761904762,3.616,9.5,21.9588,96.0891
584,584.0,375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2021-01-19,15:58,Ewallet,189.18,4.761904762,9.459,7.0,21.9588,96.0891
585,585.0,127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2021-03-09,13:53,Credit card,206.84,4.761904762,10.342,9.8,16.8409,96.1735
586,586.0,278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2021-03-27,14:03,Cash,157.02,4.761904762,7.851,9.2,16.8409,96.1735
587,587.0,695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2021-02-04,16:38,Ewallet,215.3,4.761904762,10.765,7.7,16.8409,96.1735
588,588.0,379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2021-03-14,11:07,Cash,596.1,4.761904762,29.805,5.3,19.7633,96.0785
589,589.0,227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2021-03-04,12:23,Cash,73.1,4.761904762,3.655,4.4,16.8409,96.1735
590,590.0,302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2021-03-03,10:54,Credit card,279.18,4.761904762,13.959,4.3,19.7633,96.0785
591,591.0,788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2021-01-27,17:38,Ewallet,169.68,4.761904762,8.484,9.4,19.7633,96.0785
592,592.0,560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2021-02-07,14:13,Cash,45.58,4.761904762,2.279,9.8,16.8409,96.1735
593,593.0,880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2021-02-05,11:51,Ewallet,225.6,4.761904762,11.28,4.8,16.8409,96.1735
594,594.0,585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2021-03-15,13:05,Cash,290.4,4.761904762,14.52,5.3,21.9588,96.0891
595,595.0,470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2021-03-01,11:30,Credit card,44.46,4.761904762,2.223,8.7,21.9588,96.0891
596,596.0,152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2021-02-15,13:30,Credit card,156.6,4.761904762,7.83,9.5,16.8409,96.1735
597,597.0,123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2021-02-17,19:11,Ewallet,419.94,4.761904762,20.997,5.3,19.7633,96.0785
598,598.0,258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2021-01-26,18:53,Cash,184.25,4.761904762,9.2125,9.2,19.7633,96.0785
599,599.0,334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2021-03-24,14:22,Ewallet,140.64,4.761904762,7.032,9.6,16.8409,96.1735
600,600.0,219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2021-01-23,17:16,Ewallet,83.08,4.761904762,4.154,6.4,19.7633,96.0785
601,601.0,881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2021-01-26,10:06,Credit card,64.99,4.761904762,3.2495,4.5,19.7633,96.0785
602,602.0,373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2021-03-14,20:35,Ewallet,775.6,4.761904762,38.78,6.9,19.7633,96.0785
603,603.0,642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2021-03-17,13:54,Ewallet,327.06,4.761904762,16.353,7.8,21.9588,96.0891
604,604.0,484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2021-01-08,20:08,Cash,363.23,4.761904762,18.1615,4.5,19.7633,96.0785
605,605.0,830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2021-02-08,15:26,Cash,127.0,4.761904762,6.35,8.6,21.9588,96.0891
606,606.0,559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2021-02-10,12:56,Ewallet,375.55,4.761904762,18.7775,5.2,16.8409,96.1735
607,607.0,544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2021-03-28,19:16,Credit card,199.16,4.761904762,9.958,6.4,19.7633,96.0785
608,608.0,318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2021-01-23,12:20,Ewallet,30.61,4.761904762,1.5305,5.2,16.8409,96.1735
609,609.0,349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2021-01-17,10:37,Ewallet,115.78,4.761904762,5.789,8.9,21.9588,96.0891
610,610.0,421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2021-02-07,10:18,Credit card,28.96,4.761904762,1.448,6.2,16.8409,96.1735
611,611.0,277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2021-03-09,11:23,Cash,890.73,4.761904762,44.5365,6.7,19.7633,96.0785
612,612.0,789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2021-01-24,11:45,Cash,279.66,4.761904762,13.983,7.2,21.9588,96.0891
613,613.0,284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2021-01-19,16:08,Credit card,80.93,4.761904762,4.0465,9.0,19.7633,96.0785
614,614.0,443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2021-02-03,11:25,Ewallet,674.5,4.761904762,33.725,4.2,16.8409,96.1735
615,615.0,509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2021-03-20,12:24,Ewallet,348.48,4.761904762,17.424,4.2,16.8409,96.1735
616,616.0,327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2021-01-13,19:51,Cash,435.6,4.761904762,21.78,6.9,21.9588,96.0891
617,617.0,840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2021-03-14,18:10,Ewallet,439.55,4.761904762,21.9775,4.4,19.7633,96.0785
618,618.0,828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2021-01-23,11:22,Credit card,591.18,4.761904762,29.559,4.0,16.8409,96.1735
619,619.0,641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2021-02-07,17:55,Ewallet,260.76,4.761904762,13.038,8.5,19.7633,96.0785
620,620.0,420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2021-03-28,15:30,Credit card,215.04,4.761904762,10.752,9.2,16.8409,96.1735
621,621.0,436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2021-03-20,19:44,Cash,91.61,4.761904762,4.5805,9.8,16.8409,96.1735
622,622.0,670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2021-01-17,15:27,Credit card,662.13,4.761904762,33.1065,4.9,21.9588,96.0891
623,623.0,852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2021-01-12,11:25,Credit card,832.5,4.761904762,41.625,4.4,21.9588,96.0891
624,624.0,598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2021-02-16,15:42,Cash,91.35,4.761904762,4.5675,6.8,21.9588,96.0891
625,625.0,135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2021-01-26,16:04,Cash,157.76,4.761904762,7.888,9.1,21.9588,96.0891
626,626.0,816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2021-03-09,12:37,Ewallet,121.74,4.761904762,6.087,8.7,16.8409,96.1735
627,627.0,628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2021-03-14,14:41,Cash,825.8,4.761904762,41.29,5.0,21.9588,96.0891
628,628.0,856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2021-01-25,14:19,Ewallet,159.9,4.761904762,7.995,7.5,16.8409,96.1735
629,629.0,308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2021-01-26,18:19,Credit card,12.09,4.761904762,0.6045,8.2,16.8409,96.1735
630,630.0,149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2021-01-19,14:08,Credit card,641.9,4.761904762,32.095,6.7,16.8409,96.1735
631,631.0,655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2021-03-05,16:38,Ewallet,234.93,4.761904762,11.7465,5.4,16.8409,96.1735
632,632.0,589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2021-01-15,10:54,Credit card,167.54,4.761904762,8.377,7.0,16.8409,96.1735
633,633.0,420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2021-03-18,11:29,Ewallet,299.1,4.761904762,14.955,4.7,21.9588,96.0891
634,634.0,182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2021-03-20,19:28,Credit card,239.73,4.761904762,11.9865,5.0,21.9588,96.0891
635,635.0,188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2021-01-15,15:01,Credit card,664.7,4.761904762,33.235,5.0,21.9588,96.0891
636,636.0,610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2021-03-03,20:31,Credit card,202.65,4.761904762,10.1325,6.0,16.8409,96.1735
637,637.0,318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2021-03-19,12:16,Cash,46.2,4.761904762,2.31,6.3,19.7633,96.0785
638,638.0,364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2021-03-08,15:27,Cash,88.15,4.761904762,4.4075,8.5,21.9588,96.0891
639,639.0,665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2021-02-27,17:36,Ewallet,157.26,4.761904762,7.863,7.5,21.9588,96.0891
640,640.0,695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2021-02-23,20:00,Ewallet,296.37,4.761904762,14.8185,6.4,21.9588,96.0891
641,641.0,155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2021-03-19,15:29,Ewallet,708.4,4.761904762,35.42,4.7,19.7633,96.0785
642,642.0,794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2021-03-27,15:08,Ewallet,111.34,4.761904762,5.567,6.0,21.9588,96.0891
643,643.0,131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2021-03-30,19:26,Credit card,580.16,4.761904762,29.008,4.0,19.7633,96.0785
644,644.0,273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2021-02-16,15:53,Ewallet,60.25,4.761904762,3.0125,5.5,19.7633,96.0785
645,645.0,706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2021-01-18,18:43,Ewallet,174.24,4.761904762,8.712,8.7,16.8409,96.1735
646,646.0,778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2021-03-30,14:58,Cash,421.26,4.761904762,21.063,7.4,19.7633,96.0785
647,647.0,574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2021-03-20,19:55,Cash,33.63,4.761904762,1.6815,5.6,21.9588,96.0891
648,648.0,859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2021-01-16,15:10,Cash,30.98,4.761904762,1.549,6.3,19.7633,96.0785
649,649.0,740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2021-02-24,16:44,Cash,247.4,4.761904762,12.37,7.1,19.7633,96.0785
650,650.0,369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2021-01-15,18:22,Ewallet,378.3,4.761904762,18.915,7.8,21.9588,96.0891
651,651.0,563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2021-01-22,11:52,Cash,334.86,4.761904762,16.743,9.9,21.9588,96.0891
652,652.0,742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2021-02-03,17:24,Cash,727.8,4.761904762,36.39,7.3,16.8409,96.1735
653,653.0,149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2021-03-06,15:31,Ewallet,335.88,4.761904762,16.794,5.1,21.9588,96.0891
654,654.0,133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2021-02-16,18:04,Credit card,240.72,4.761904762,12.036,9.4,21.9588,96.0891
655,655.0,169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2021-03-14,14:13,Credit card,47.07,4.761904762,2.3535,5.8,16.8409,96.1735
656,656.0,250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2021-02-27,10:23,Credit card,99.69,4.761904762,4.9845,8.0,19.7633,96.0785
657,657.0,562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2021-01-18,10:11,Ewallet,264.45,4.761904762,13.2225,7.9,16.8409,96.1735
658,658.0,816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2021-01-29,15:48,Cash,139.65,4.761904762,6.9825,5.9,16.8409,96.1735
659,659.0,491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2021-02-26,17:46,Credit card,55.45,4.761904762,2.7725,4.9,16.8409,96.1735
660,660.0,322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2021-02-03,11:46,Cash,128.91,4.761904762,6.4455,9.3,21.9588,96.0891
661,661.0,842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2021-01-16,12:07,Credit card,119.98,4.761904762,5.999,7.9,19.7633,96.0785
662,662.0,725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2021-03-24,18:14,Credit card,352.5,4.761904762,17.625,5.9,21.9588,96.0891
663,663.0,641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2021-02-12,14:45,Credit card,871.0,4.761904762,43.55,9.9,19.7633,96.0785
664,664.0,714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2021-02-21,11:39,Cash,197.6,4.761904762,9.88,7.7,19.7633,96.0785
665,665.0,518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2021-02-04,15:44,Ewallet,194.52,4.761904762,9.726,7.6,16.8409,96.1735
666,666.0,779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2021-02-20,13:06,Ewallet,173.22,4.761904762,8.661,7.7,21.9588,96.0891
667,667.0,190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2021-02-23,20:43,Ewallet,71.88,4.761904762,3.594,6.4,21.9588,96.0891
668,668.0,408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2021-02-16,14:19,Ewallet,286.26,4.761904762,14.313,4.4,19.7633,96.0785
669,669.0,679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2021-01-17,10:01,Credit card,81.24,4.761904762,4.062,4.1,21.9588,96.0891
670,670.0,588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2021-01-14,19:30,Ewallet,560.4,4.761904762,28.02,4.4,16.8409,96.1735
671,671.0,642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2021-03-30,16:34,Cash,186.8,4.761904762,9.34,5.5,21.9588,96.0891
672,672.0,576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2021-03-02,13:10,Ewallet,220.23,4.761904762,11.0115,4.0,21.9588,96.0891
673,673.0,556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2021-02-15,17:10,Credit card,269.12,4.761904762,13.456,9.3,19.7633,96.0785
674,674.0,811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2021-03-01,10:22,Credit card,454.8,4.761904762,22.74,4.8,16.8409,96.1735
675,675.0,242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2021-02-24,19:57,Cash,167.54,4.761904762,8.377,4.6,21.9588,96.0891
676,676.0,752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2021-02-19,19:29,Credit card,448.56,4.761904762,22.428,7.3,21.9588,96.0891
677,677.0,274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2021-02-23,18:30,Cash,293.88,4.761904762,14.694,6.0,16.8409,96.1735
678,678.0,648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2021-02-07,14:27,Ewallet,589.5,4.761904762,29.475,8.1,19.7633,96.0785
679,679.0,130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2021-01-11,13:57,Ewallet,291.0,4.761904762,14.55,9.4,16.8409,96.1735
680,680.0,528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2021-02-12,19:43,Cash,39.48,4.761904762,1.974,6.5,21.9588,96.0891
681,681.0,320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2021-01-14,10:11,Credit card,34.81,4.761904762,1.7405,7.0,21.9588,96.0891
682,682.0,370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2021-01-09,13:46,Ewallet,295.92,4.761904762,14.796,7.1,19.7633,96.0785
683,683.0,105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2021-02-27,12:22,Ewallet,42.96,4.761904762,2.148,6.6,16.8409,96.1735
684,684.0,510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,2021-01-24,19:20,Ewallet,138.48,4.761904762,6.924,4.9,21.9588,96.0891
685,685.0,241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2021-01-08,12:58,Credit card,98.2,4.761904762,4.91,6.4,21.9588,96.0891
686,686.0,767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,2021-01-08,11:59,Credit card,129.66,4.761904762,6.483,8.0,21.9588,96.0891
687,687.0,648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2021-01-16,17:59,Cash,635.6,4.761904762,31.78,4.3,16.8409,96.1735
688,688.0,173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2021-03-13,12:51,Cash,145.76,4.761904762,7.288,6.1,19.7633,96.0785
689,689.0,305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2021-02-15,10:36,Cash,201.3,4.761904762,10.065,7.5,16.8409,96.1735
690,690.0,394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2021-01-25,13:38,Cash,631.71,4.761904762,31.5855,6.7,19.7633,96.0785
691,691.0,266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2021-03-12,19:39,Ewallet,385.28,4.761904762,19.264,5.2,19.7633,96.0785
692,692.0,689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2021-03-04,12:44,Cash,486.3,4.761904762,24.315,8.8,16.8409,96.1735
693,693.0,196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2021-02-10,13:56,Cash,513.66,4.761904762,25.683,9.5,19.7633,96.0785
694,694.0,372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2021-01-16,14:42,Cash,473.4,4.761904762,23.67,7.6,19.7633,96.0785
695,695.0,800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2021-01-29,19:45,Cash,436.85,4.761904762,21.8425,6.6,16.8409,96.1735
696,696.0,182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,2021-01-01,20:26,Ewallet,108.16,4.761904762,5.408,6.9,16.8409,96.1735
697,697.0,826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2021-01-06,19:46,Ewallet,248.76,4.761904762,12.438,4.3,21.9588,96.0891
698,698.0,868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2021-02-19,19:38,Credit card,626.22,4.761904762,31.311,7.8,16.8409,96.1735
699,699.0,751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2021-01-12,16:18,Ewallet,975.0,4.761904762,48.75,8.0,19.7633,96.0785
700,700.0,626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2021-02-07,12:23,Ewallet,483.28,4.761904762,24.164,9.6,19.7633,96.0785
701,701.0,176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2021-03-27,19:11,Credit card,96.96,4.761904762,4.848,4.3,21.9588,96.0891
702,702.0,191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2021-02-27,18:57,Credit card,197.7,4.761904762,9.885,5.0,21.9588,96.0891
703,703.0,729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2021-01-06,11:18,Cash,724.23,4.761904762,36.2115,9.2,21.9588,96.0891
704,704.0,640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2021-03-02,12:40,Cash,795.51,4.761904762,39.7755,6.3,21.9588,96.0891
705,705.0,186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2021-03-29,14:06,Cash,502.39,4.761904762,25.1195,8.9,21.9588,96.0891
706,706.0,834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2021-01-31,20:48,Ewallet,172.0,4.761904762,8.6,7.6,21.9588,96.0891
707,707.0,162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,2021-01-21,20:13,Cash,68.98,4.761904762,3.449,4.8,19.7633,96.0785
708,708.0,760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2021-01-20,20:37,Ewallet,124.96,4.761904762,6.248,9.1,19.7633,96.0785
709,709.0,445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2021-01-17,17:59,Ewallet,77.1,4.761904762,3.855,6.1,16.8409,96.1735
710,710.0,786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2021-02-28,20:18,Cash,483.72,4.761904762,24.186,9.1,16.8409,96.1735
711,711.0,728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2021-03-19,15:52,Ewallet,302.12,4.761904762,15.106,8.3,19.7633,96.0785
712,712.0,183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2021-02-19,15:14,Ewallet,698.67,4.761904762,34.9335,7.2,19.7633,96.0785
713,713.0,268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2021-02-04,12:50,Ewallet,124.65,4.761904762,6.2325,6.0,19.7633,96.0785
714,714.0,735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2021-01-31,10:36,Ewallet,789.6,4.761904762,39.48,8.5,19.7633,96.0785
715,715.0,258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2021-02-06,18:33,Credit card,178.4,4.761904762,8.92,6.6,16.8409,96.1735
